,%tmpl-media-avisories,Media advisories,Avix aux médias,Media advies,Advisories media,النشرات الإعلامية,Մեդիա խորհուրդների,Медиите научават,媒體諮詢,媒体咨询,Média návěstí,Media-adviezen,Meedia teateid,Medien Advisories,Μέσων Ενημέρωσης advisories,मीडिया परामर्श,Media figyelmeztetéseket,Fjölmiðla advisories,Media advisories,Avvisi ai media,メディアへのお知らせ,미디어 권고,Mediju rekomendējoši,Naujienos ir žiniasklaida,Dla mediów,Notas à Imprensa,Avisos à Imprensa,Для средств массовой информации,Médiá návestí,Avisos a medios,คำแนะนำสื่อ,Medya uyarılarının,Для засобів масової інформації,Phương tiện truyền thông khuyến cáo
,%tmpl-recent-project-activity,Recent project activity,Activité du projet récente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,%tmpl-project-stats,Project statistics,Statistiques du projet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,%tmpl-multimedia,Multimedia,Multimédia,Multimedia,Multimedial,الوسائط المتعددة,Մուլտիմեդիա,Мултимедия,多媒體,多媒体,Multimediální,Multimedia,Multimeedia,Multimedia,Πολυμέσα,मल्टीमीडिया,Multimédia,Margmiðlun,Multimedia,Multimedia,マルチメディア,멀티미디어,Multimediju,Daugialypė terpė,Multimedia,Multimídia,Multimídia,Мультимедиа,Multimediálne,Multimedia,มัลติมีเดีย,Multimedya,Мультимедіа,Đa phương tiện
,%tmpl-contact-us,Contact us,Contactez-nous,Kontak ons,Na kontaktoni,الاتصال بنا,Կապը մեզ հետ,Свържете се с нас,聯繫我們,联系我们,Kontaktujte nás,Neem contact met ons op,Kontakt,Kontaktieren Sie uns,Επικοινωνήστε μαζί μας,हमसे संपर्क करें,Írjon nekünk,Hafðu samband við okkur,Hubungi kami,Contattaci,お問い合わせ,문의하기,Sazinieties ar mums,Susisiekite su mumis,Skontaktuj się z nami,Contacte-nos,Contacte-nos,Связаться с нами,Kontaktujte nás,Contáctenos,ติดต่อเรา,Bize ulaşın,Зв'язатися з нами,Liên hệ
,%tmpl-phone-nums,Phone numbers,Numéros de téléphone,Telefoonnommers,Numrat e telefonit,أرقام الهواتف,Հեռախոսի համարներ,Телефонните номера,電話號碼,电话号码,Telefonní čísla,Telefoonnummers,Telefoninumbrid,Telefonnummern,Αριθμούς Τηλέφωνο,फ़ोन नंबरों में,Telefonszámok,Símanúmer,Nomor telepon,Numeri di telefono,電話番号,전화 번호,Tālruņu numurus,Telefono numeriai,Numery telefonów,Os números de telefone,Números de telefone,Телефоны,Telefónne čísla,Números de teléfono,หมายเลขโทรศัพท์,Telefon numaraları,Телефони,Số điện thoại
,%tmpl-office-loc,Office locations,Nos bureaux,Kantoor plekke,Zyra vende,مواقع المكاتب,Գրասենյակային Վայրերը,Офис локации,辦公地點,办公地点,Kancelářské místa,Kantoorlocaties,Kontorite asukohad,Bürostandorte,Τοποθεσίες Γραφείο,कार्यालय स्थान,Office helyek,Skrifstofa stöðum,Kantor lokasi,I nostri uffici,オフィス所在地,사무실 위치,Biroju atrašanās,Biuro vieta,Biura,Escritórios,Escritórios,Офисы,Kancelárske miesta,Ubicación de las oficinas,สถานที่ทำงาน,Ofis konumları,Офіси,Văn phòng địa điểm
,%tmpl-questions-comments,Questions or comments?,Questions ou commentaires?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,%tmpl-stay-connected,Stay connected,Restez branchés,Bly verbind,Qëndro i lidhur,ابق على اتصال,Պահպանեք հետ կապված,Останете във връзка,保持聯繫,保持联系,Zůstaňte ve spojení,Blijf in contact,Püsi ühenduses,Bleiben Sie in Verbindung,Μείνετε συνδεδεμένοι,जुड़े रहें,Maradjon kapcsolatban,Dvöl tengdur,Tetap terhubung,Rimani in contatto,情報配信サービス,연결 유지,Palieciet saistīts,Palaikykite ryšį,Pozostań w kontakcie,Fique ligado,Fique ligado,Оставайтесь на связи,Zostaňte v spojení,Siga conectado,เชื่อมต่อ,Bağlı kalın,Залишайтеся на зв'язку,Hãy kết nối
,%tmpl-feeds,Feeds,Flux,Nuusvoer,Foto,روابط إخبارية,Թարմացվող բովանդակություն,Уеб каналите,消息來源,消息来源,Webový zdroj,Webfeeds,Veebikanalid,Feeds,Τροφοδοσία web,फ़ीड,Webes hírcsatornák,Straumar,Feeds,Feeds,フィード,웹_피드,Plūsmas,Pašarai,Feeds,Feeds,Fontes,Новостная лента,Webový zdroj,Fuentes web,ฟีด,Web sayfası bildirimcisi,Стрічки,Nguồn cấp dữ liệu
Filler content (GC Web Usability theme),%tmpl-headlines,Headlines,Nouvelles,Nieuws,Titujt,تلقيم_ويب,Վերջին,Заглавия,頭條新聞,头条新闻,Aktuality,Koppen,Pealkirjad,Schlagzeilen,Τίτλοι,हेडलाइंस,Aktualitások,Fyrirsagnir,Judulnya,Notizie,ヘッドライン,헤드 라인,Virsraksti,Antraštės,Aktualności,Manchetes,Manchetes,Последние новости,Aktuality,Titulares,พาดหัวข่าว,Haber başlıkları,Останні новини,Tiêu đề
,%tmpl-sample-text,Sample text.,Texte modèle.,Monster teks.,Teksti mostër.,عينة النص.,Օրինակ տեքստը.,Примерен текст.,範例。,示例文本。,Ukázkový text.,Voorbeeldtekst.,Proovi teksti.,Mustertext.,Κείμενο Δείγμα.,नमूना पाठ.,Minta szöveget.,Sýnishorn.,Contoh teks.,Testo di esempio.,サンプルテキスト,샘플 텍스트입니다.,Teksta paraugs.,Pavyzdinis tekstas.,Przykładowy tekst.,Texto de exemplo.,Texto de exemplo.,Пример текста.,Ukážkový text.,Texto de ejemplo.,ข้อความตัวอย่าง,Örnek metin.,Приклад тексту.,Mẫu văn bản.
,%tmpl-read-more,Read more,En&#160;plus,Lees meer,Lexo më shumë,اقرأ المزيد,Կարդալ ավելին,Прочетете повече,閱讀更多,阅读更多,Přečtěte si více,Lees meer,Loe edasi,Lesen Sie mehr,Διαβάστε περισσότερα,और अधिक पढ़ें,Tovább,Lesa meira,Baca selengkapnya,Per saperne di più,続きを読む,자세히보기,Lasīt vairāk,Skaityti daugiau,Czytaj więcej,Leia mais,Leia mais,Читать далее,Prečítajte si viac,Lea más,อ่านเพิ่มเติม,Devamını oku,Читати далі,Tìm hiểu thêm
,%tmpl-priority,Priority,Priorité,Prioriteit,Prioritet,أفضلية,Առաջնություն,Приоритет,優先,优先,Priorita,Prioriteit,Prioriteet,Priorität,Προτεραιότητα,प्राथमिकता,Prioritás,Forgangur,Prioritas,Priorità,優先事項,우선,Prioritāte,Prioritetas,Priorytet,Prioridade,Prioridade,Приоритет,Priorita,Prioridades,บุริมสิทธิ์,Öncelik,Пріоритет,Ưu tiên
,%tmpl-videos,Videos,Vidéo,Videos,Videos,أشرطة الفيديو,տեսանյութերը,Видео,影片,视频,Videa,Video's,Videod,Videos,Βίντεο,वीडियो,Videók,Vídeós,Video,Video,動画,동영상,Video,Video,Filmy,Vídeos,Vídeos,Видео,Videá,Videos,วิดีโอ,Videolar,Відео,Video
,%tmpl-sample-player,Sample video player,Exemple d'un lecteur multimédia,Voorbeeld van 'n video-speler,Video mostër player,عينة الفيديو لاعب,Օրինակ նվագարկչի,Мостра видео плейър,影片播放器樣本,样品的视频播放器,Ukázka videa přehrávač,Voorbeeld videospeler,Proovi videopleier,Beispiel Video-Player,Δείγμα player βίντεο,नमूना वीडियो प्लेयर,Minta videó lejátszó,Dæmi spilara,Contoh video player,Esempio di lettore video,サンプル動画プレイヤー,샘플 비디오 플레이어,Paraugs video atskaņotājs,Imties vaizdo grotuvas,Przykładowy odtwarzacz wideo,Player de vídeo Amostra,Exemplo de programa de reprodução de vídeo,Игрок Пример видео,Ukážka videa prehrávač,Ejemplo de reproductor de video,เครื่องเล่นวิดีโอตัวอย่าง,Örnek video oynatıcı,Гравець Приклад відео,Mẫu máy nghe nhạc video
,%tmpl-video-title,Video title,Titre de la vidéo,Video title,Titulli i video,عنوان الفيديو,տեսահոլովակը Վերնագիր,Заглавие на клипа,影片標題,视频标题,Název videa,Videotitel,Video pealkiri,Video Titel,Τον τίτλο Βίντεο,वीडियो शीर्षक,Videó címe,Vídeó titill,Judul video,Titolo del video,動画タイトル,동영상 제목,Video nosaukums,Dainos pavadinimas,Tytuł filmu,Título do vídeo,Título do vídeo,Название видео,Názov videa,Título del video,ชื่อเพลง,Video Adı,Назва відео,Tựa đề video
,%tmpl-desc-video,Short description of the current video.,Description courte de la vidéo actuelle.,Kort beskrywing van die huidige video.,Përshkrim i shkurtëi videos aktual.,وصف موجز للالفيديو الحالي.,Կարճ նկարագրություն ընթացիկ տեսահոլովակը.,Кратко описание на текущия видеоклип.,當前影片的簡短說明。,当前的视频的简短说明。,Stručný popis aktuálního videa.,Korte beschrijving van de huidige video.,Lühikirjeldus praeguse video.,Kurze Beschreibung des aktuellen Videos.,Σύντομη περιγραφή του την τρέχουσα βίντεο.,वर्तमान वीडियो की संक्षिप्त विवरण.,Rövid leírás az aktuális videó.,Stutt lýsing á núverandi vídeó.,Deskripsi pendek dari video saat ini.,Breve descrizione del video corrente.,この動画について,현재 동영상의 간단한 설명.,Īss apraksts par to video.,Trumpas aprašymas dabartinio vaizdo.,Krótki opis bieżącego filmu wideo.,Breve descrição do vídeo atual.,Breve descrição do vídeo atual.,Краткое описание текущего видео.,Stručný opis aktuálneho videa.,Resumen del video actual.,คำอธิบายสั้น ๆ ของวิดีโอปัจจุบัน,Geçerli video kısa açıklaması.,Короткий опис поточного відео.,Mô tả ngắn về video hiện tại.
,%tmpl-multi-help,Multimedia help,Aide multimédia,Multimedia hulp,Ndihmë Multimedia,الوسائط المتعددة المساعدة,Մուլտիմեդիա Օգնություն,Мултимедия помощ,多媒體求助,多媒体帮助,Multimediální nápověda,Multimedia hulp,Multimeedia abi,Multimedia Hilfe,Πολυμέσα βοήθεια,मल्टीमीडिया मदद,Multimédia segítse ,Margmiðlun Hjálp,Multimedia bantuan,Aiuto Multimedia,ヘルプ（マルチメディア）,멀티미디어 도움말,Multimediju palīdzību,Multimedijos pagalba,Pomoc - multimedia,Ajuda multimídia,Ajuda multimídia,Мультимедиа помощь,Multimediálne nápoveda,Ayuda multimedia,ช่วยมัลติมีเดีย,Multimedya yardım,Мультимедіа допомогу,Đa phương tiện giúp đỡ
,%tmpl-transcripts,Transcripts and alternative formats,Formats de transcription et de remplacement,Transkripsies en alternatiewe formate,Transkriptet dhe formate alternative,النصوص والأشكال البديلة,Պատճեններ եւ այլընտրանքային ձեւաչափեր,Преписи и алтернативни формати,文件和其他格式,成绩单和其他格式,Přepisy a alternativních formátů,Afschriften en alternatieve indelingen,Ärakirju ja muul moel,Transkripte und Alternative Formate,Transcripts και Εναλλακτικές Μορφές,देखिए और वैकल्पिक प्रारूप,Transzkriptumok és alternatív formátumok,Afrit og Val Snið,Transkrip dan format alternatif,Trascrizioni e formati alternativi,トランスクリプト・代替フォーマット,성적 증명서와 다른 형식,Stenogrammas un citos formātos,"Nuorašai ir alternatyviais būdais,",Transkrypcje i formaty alternatywne,Transcrições e formatos alternativos,Transcrições e formatos alternativos,Стенограммы и альтернативные форматы,Prepisy a alternatívnych formátov,Transcripciones y formatos alternos,เทปและรูปแบบทางเลือก,Transkript ve Alternatif Biçimleri,Стенограми і альтернативні формати,Bảng điểm và các định dạng thay thế
,%tmpl-meet-minister,Meet the Minister,Rencontrer le ministre,Ontmoet die Minister,Njihuni me ministrin,مقابلة وزير,Կհանդիպեն նախարարին,Среща на министъра,會見部長,会见部长,Setkat s ministrem,Maak kennis met de minister,Vastama ministri,Entsprechen dem Ministerin,Γνωρίστε τον Υπουργός,मंत्री मिलो,Ismerje meg a miniszter,Mæta ráðherra,Para Menteri,Incontra il Ministro,大臣のページ,장관을 만나,Tikties ministri,Susipažinkite ministrui,Poznaj ministra,Conheça o Ministro,Conheça o Ministro,Встреча министра,Stretnúť s ministrom,Conozca al ministro,รัฐมนตรีว่าการกระทรวงพบ,Bakan Tanışın,Зустріч міністра,Gặp gỡ Bộ trưởng Bộ
